text,anger,fear,joy,love,sadness,surprise,thankfulness,disgust,guilt
Thank You Lord! new beginnings #NewBeginnings #Grateful,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
kill ary Clinton signing off from the best Halloween show ever !! #halloween #illuminati,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user spoils me and I hope he never stops ! #fiancé #flowers yellow is my colour #yellowismycolour,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
@user The universe has a funny way of putting someone in your life exactly when you need the m,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
i choose to be happy #IChooseToBeHappy #Me #Smile #Sun self ie #Selfie #Heat #Sky #Boring #Girl #Feel #Free music #Music,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
The gifts continue all for love #AllForLove may regret it later #MayRegretItLater still love him #StillLoveHim more to come #MoreToCome,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Happy Birthday mum happy birthday #happybirthday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#me #friends #friendship #birthday #wen #education #staff #family,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
new hair #newhair #ombre #blondie #today pic of the day #picoftheday #style insta gram #instagram insta daily #instadaily smile #smile,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Forgetting your one card is literally the worst my first tweet is me complaining #myfirsttweetismecomplaining,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
So blessed to have a brother who stands in the cold to pump my gas! @user medlock,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
day at the Sheriffs office Deputy Maness surprised everyone at the Awards ceremony Pictured w his LT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I love you loving me #kinder #present te quiero #tequiero am or #amor insta love #instalove insta photo #instaphoto no filter #nofilter,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Thanksgiving table scapes are my fancy today #hostess table settings #tablesettings,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
photo @user insta good #instagood follow me #followme #summer #smile best of the day #bestoftheday em Edifício Erotildes,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
the music lovers #musiclovers in your #life by #giving them #Suits from our #Exclusive X limited edition #LimitedEdition,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
just wanna say a little thanks to my dad and brother for ruining everything for me because they are losers,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lovely wednesday its gonna be,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hacking the stage at :),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
everything makes so much more sense now im so for,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MY INTERNET STALKING OF RANDOM SITES HAS FINALLY COME IN HANDY #BIOLOGY excuse me #excuseme,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Breaking news Traditionally conservative group backs Democrat for Arizona schools chief,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user allen and @user it was awesome meeting y all tonight ! y all killed like always ! Come back soon ! God bless!,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Smile is my power #always #smile #hair boc coli #boccoli #purple #lips #not #inside,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
of the e many reasons I go so hard shes growing up so fast ? #wcw my niece gives me peace #myNieceGivesMePeace,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
You know your blessed when your mom asks what you want for Christmas and with certainty you tell her nothing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#newyork highline park #highlinepark #alone #autumn #,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@user cupcakes picking up a birthday treat #afternoon,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
When someone deletes you and deletes your number That means at one point no longer mattered in that persons life dish nii #dishnii,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
'RT @user #WorldNoTobaccoDay@Gurmeetramrahim ji Insaan explains that consumption of tobacco can cause various diseases and cancers…',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
May his Lovely and humble soul rest in peace but i Simon ramp a Mulaudzi @user channel,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The two friends that I met when I was little are still there for me till this day @user @user starnes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
This is what greeted me earlier today at work !,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Just spotted my brochure #design on tv !!! @user,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#pain #heart #heartbreak #heartbroken #break up #depression #miss her #ending #goodbyes,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
I love #twitter users yes we did #yeswedid sydney blank,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Cabo Frio insta good #instagood follow me #followme #summer #smile best of the day #bestoftheday Cabo Frio RJ,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Christmas shopping nearly done #prepared,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
What a wonderful ! Nothing like a Soy peppermint mocha #PeppermintMocha with a triple shot and some,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
cutest care box from home ! #treats best momma ever #bestmommaever care package #carepackage,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I love it when I see someone from my past Mostly from my old church It makes me realize how much happier I am now,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hindi ako programmer hindi ako system an a list at hindi ako technical writer ! Designer ako! designer ! xD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
? #depression #anxiety #hurt tum blr #tumblr #infinity #quotes #beauty #edit poetry #poetry,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Its an icebox today and going by slowly again At least Im not outside,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Got my girl gift y alexia ready for her photoshoot ! #makeup #mua makeup artist #makeupartist m aqui list a #maquilista,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Last year exam today !!! About I finish school forever #yay about time #abouttime,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
! walmart s #Walmarts made in usa #MadeInUSA televisions are actually made in china #China complaint alleges,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I Done Had Two Combo Today,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
thursday Share things you are for I am thankful for,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HAPPY BIRTHDAY @user out,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ii ki #iiki vars in #varsin #bee #night #you #are #not #alone,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
I have faith amazing hubby loving family good health a handful of loyal friends Yup its another wonderful blessed Bday!,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user Today I am for my strong beautiful brave big sister dream maker #DreamMaker,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A companion novella to one of my favorite reads of #PreOrder for monday ! ?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I love #twitter users yes we did #yeswedid alexandria vida,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RT DCist Early voting numbers show Muriel Bowser with the lead,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Watched the @user of anarchy finale last night jeepers ! Just when you thought there was going to be a happy ending ! so a #SOA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user :D !,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Te amo!? #dog #dogs #pets #cute #pretty #animal #adorable dog of the day #dogoftheday i love my dog #ilovemydog love dogs dogs insta dog #instadog,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
My bf bought me a pepper spray blaster bc I leave the hospital late at night have a far walk to my car ill keep him #IllKeepHim @user,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Pricing Mistakes Every Seller Can Avoid #realestate #homes #arizona #houses #sale,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
t weeps RT and spread the news about this and get your friends to follow us! #Contest,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
God is really good #blessed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user LMAO me Sophie and Alexa are nt going to ho co because our dates wont go with us!!! no boys november #noboysnovember depressed @user #depressedSolonDaG,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
takeoff post #TakeOffPost #joy #peace #health #healthy #God #faithful,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"""am i the only one who forgot we're in the middle of a whole pandemic right now""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Very sad #picture #family #photo #beautiful beautiful people #beautifulpeople #goodbye,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
RT TersooTRexx And Brendan Rogers decides on his better with minutes left !,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
My dad your dad y all should be jealous Hes one of a kind love him #lovehim,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
So to Coach Harold and Morgan State for showing love and seeing something in me @user,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#Nonverbal Communication Analysis #Halloween to PHOTOS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Best morning Ive had in a while,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
cheese wine #honeymoon with @user Best Western Sile Gardens Hotel,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Close first round #boxing,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
surprised ! Thank you for the pre birthday celebration ! #Birthday happiness #Happiness,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
See you at for an amazing surprise ! #Christmas #preorder,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user Im on the map! Woohoo! Thanking the Lord for this milestone new studio #newstudio love myjob #lovemyjob,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Thank God for Today,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
'RT @user Terminating relationship with the @user in the middle of a pandemic is one of the most asinine US foreign policy decisions i…',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Next party q up i do #qupido #conegliano alex and mark #alexandmark #bomb electro house #electrohouse #edm progressive house #progressivehouse #jump,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I just really love my roomies @user and i reinhard ShelbiFrye days of thanks,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user and a express Thankful for great family and great friends,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
for being able to stay home and raise my kiddos while working hard ! He hurt his thumb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ChristianAgape Restored and renewed by my savior Jesus christ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Pancit w Quail Eggs! ^_^ #Special pan c it bih on #PancitBihon quail eggs #QuailEggs #Pinoy #Fave #Birthday #Food,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
My tank has received damage ! WAR FREE game,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
You can t out give God!! random check in the mail #randomcheckinthemail gods provision #Godsprovision he will supply all your needs #Hewillsupplyallyourneeds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CoachWEFritz To my the UK also has #country singers ! Take a look out #music,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I had to miss cierra s party tn so on her birthday Im gonna show up to her house at midnight,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Feeling blessed ! god is good #godisgood,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Something this way comes tomorrow morning devastating happiness will follow happy birthday #HappyBirthday #Bi,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Its been a rough day in the park but hey that s part of life things can t be good all the time Living and learning,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
First time awake because one of the twins got sick all over her bed I feel this wont be the last time it happens #twins #babes #sick,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Proud of all the time and effort the other half has gone to in order to make our first place special can t wait to see it,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Day Im for the Lord is opening my eyes to the things Ive been blinded to,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Welcome Home soldier ! veterans day #VeteransDay #homecoming FoxwoodsCT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
What are you thankful for this year ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
'RT @user ITV News reveals plans to discharge Covid-19 patients into care homes https://t.co/q9tPaNHp0Z',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Where where where BhavyaKaushik Its raining !!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
lifelines minus a few!! Throwback Thizzy!! #Lawyer #Beautiful #Blessed #Dreams #Success #Family #,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Walking by Faith and not by sight,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
View from the same window as before of the team be nadh q #TeamBenadHQ first of november #FirstofNovember november,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#my Birthday years yo is yo #yoisyo,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
@user My daughter is loved by so many people already it really warms my heart ! so much amazing family friends !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Saw a movie that Id never even heard of before Love the element of Kudos to my s is for picking it based on actors ! #winner,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Day I am thankful for my education and continuing my education Im going to make it,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
'RT @user Donald Trump called Mexicans “rapists” &amp; “killers”. He called the corona virus the “chinese virus”. He called black people “…',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Because you can read this thank a teacher because its in English thank a solid er poppy appeal #PoppyAppeal poppy pride #PoppyPride remembrance day #RemembranceDay,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
regali to para mi daddy ! ? #BDay #Daddy #Halloween louis vuitton #LouisVuitton #Audi enjoy ! #Enjoy!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"'RT @user I truly can’t believe we fighting a pandemic, a race war, and the highest unemployment numbers ever all in one year...…'",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scoop party #scoopparty #event #design #productions adults only #adultsonly #party #nyc fun night #funnight,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
My dads forever out running to get me things daddys girl #daddysgirl love him #lovehim,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Birthday surprise for sheetal kaur z ? #halloween #birthday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Reminding you that we prepared a huge for you ! Check our #Facebook page tomorrow at #noon!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user well the press reviews are amazing but the fandom will no doubt be divided as they always are with Mofftat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
#Ass #Fuck venera hot #Venerahot Live Home Cams Group Live Sex Group Live Sex,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pro tip Dont pour boiling water into a cold bottle It might break particle physics #particlephysics,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
thanks #anniversary years #relationship since,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Happy BDay To Me !!! #Amazing my princess #MyPrincess thanks to lili and rafa #ThanksToLiliAndRafa best day #BestDay #LovU,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I know hes not feeling well when poor baby #poorbaby #littleguy #sweet #sick #fever,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
#BOOK SPECIAL FOR MY followers Get this eBook #FREE today healing from #Shame and anger By Prince Handley,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
just awesome to have the right peeps on @user design team thx guys,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
More to come #Ondun!RT VectorThaViper When you ve been SLEPT ON for so long u get the attention of FOAM brands lol,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#cupcakes #chocolate salted caramel #saltedcaramel salted caramel frosting #saltedcaramelfrosting #halloween spider cases #spidercases caramel #caramel,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
When I got home #home #birthday #sweet #candy #yum little things #littlethings #family #life,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
This has to be the worst tweet Ive ever seen #psycho,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
#Lord #gracious merciful #merciful #abounding #steadfast love,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Happy birthday mas djarot wish u all d best God bless u :* w Djarot Tjahjadi others pic ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
gm world #Gmworld #blessed the most powerful weapon u have is the ability to think and pray,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user dreyfuss @user pretty fantastic blog post that points out the state of the industry Thanks for the link,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Check out my #listing in #AZ #realestate #realtor,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I went shopping yesterday to only realize I never go out to wear that stuff so it was a waste,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LifePointTLH What are you for today ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user Georgia purchased insurance before Gurley injury #smart,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
'RT @user Racism is still the biggest pandemic we face',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rehearsing for the ? special presentation ? on wednesday tararaá!!! playing with dancers #PlayingWithDancers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Las amo #Birthday #Balloons #Confetti #Best #Magic #Letters,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Thank you so oooo very much for my #CLASP @user candle I it x,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user for my family cause with out them i would have never been able to be the women that i am today and begin a wonder,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user Sara Jane Im katie s new girl she always talks about you shes taking me in her suitcase home for Christmas,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I love #twitter users yes we did #yeswedid diana demeza,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#Thanksgiving is coming What are you most for ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
When your heart literally hurts for someone ? #confused #worried,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
I dont know how im gonna wait a whole month to give LukeRamshaw his birthday presents ! best girlfriend award #bestgirlfriendaward ?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
It would nt be #birthday without a great lil ! #Throwback to @user belated #Bali birthday bliss :D,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"'RT @user Just like markets, the average person is often far behind the curve. The same people who were telling me Covid19 was the f…'",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This best describes my team ! Glad Ive got you guys in my corner ! baby monsters #babymonsters,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
No matter how #scary I look I #always make sure to give everyone I walk past a smile #Kindness is a nice in this day age,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Love of my life #twins #nephew #life #cute ly #baby #family #miss n you #nyou distance #distance,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Breaking news Court can t shut out media in Jodi Arias case,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#roar #wild #warm #leggings #JOY! #colorful #cozy #fashion #hugs! #fun #fall #accessories #bliss,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
new video #Newvideo tonight ! Taken me long enough Apologies for the absence not been very well recently Relaunching in style #cryptic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#Throwback at my insta gram profile I love it so much because it truly represent my life and how I feel,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
We are ! We filled each pocket with things we are thankful for ! heritage elementary #HeritageElementary,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Amen Quit the complaining and realize how blessed you are ! #Greatful #appreciative happy,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
! thanks dad #thanksdad #winter,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Picked up my parcel yesterday Was a lovely Cheers and thank you @user,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EDC @user #rave #raver #raves #ravers #edm #plur #edc edm nation #edmnation #ultra #dayglow,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Missing a friend that went on forever #distance true friendship #Truefriendship,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Just signed up to #perform at raspberry jam! #RaspberryJam! Come by Sunday night to find out what Im doing ! @user #senior,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I dont see #clouds today I see Gods gift #gift Another day to be Another day to,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
My old man just called told me to get dressed in something warm! date night #datenight where to ? #whereto?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
:) blessings my van #myvan :D sky blu #skyblu,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
having customers !! Olivia ordered some of my yo unique #Younique fiber lash #fiberlash #mascara and just,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Were for our volunteers and supporters across the country ! Thank you for giving back to communities,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
